Product_ID,Factory,Line,Shift,Product_Type,Process_Mode,Defect
CHIP-03107,B,L2,Day,Premium,Normal,0
CHIP-03108,C,L3,Day,Premium,Normal,0
CHIP-03109,B,L1,Night,Advanced,Normal,0
CHIP-03110,B,L2,Night,Premium,Normal,0
CHIP-03111,A,L1,Day,Standard,Normal,0
CHIP-03112,A,L2,Night,Standard,High_Speed,0
CHIP-03113,C,L2,Day,Premium,Normal,0
CHIP-03114,C,L1,Day,Premium,Normal,0
CHIP-03115,C,L1,Night,Advanced,Normal,0
CHIP-03116,A,L2,Night,Standard,Normal,0
CHIP-03117,C,L2,Night,Premium,High_Speed,0
CHIP-03118,A,L3,Night,Standard,Normal,0
CHIP-03119,B,L2,Day,Advanced,Normal,0
CHIP-03120,B,L3,Night,Premium,Normal,0
CHIP-03121,B,L3,Night,Standard,Normal,0
CHIP-03122,B,L1,Day,Premium,Normal,0
CHIP-03123,C,L3,Day,Standard,High_Speed,0
CHIP-03124,C,L3,Night,Advanced,High_Speed,0
CHIP-03125,A,L2,Night,Premium,High_Speed,0
CHIP-03126,A,L2,Day,Standard,Normal,0
CHIP-03127,B,L2,Day,Standard,Normal,0
CHIP-03128,A,L1,Day,Premium,High_Speed,0
CHIP-03129,A,L1,Day,Standard,Normal,0
CHIP-03130,A,L1,Night,Standard,Normal,0
CHIP-03131,A,L2,Day,Standard,High_Speed,0
CHIP-03132,B,L2,Day,Standard,Normal,0
CHIP-03133,C,L1,Day,Standard,Normal,0
CHIP-03134,C,L1,Day,Premium,High_Speed,1
CHIP-03135,B,L1,Night,Advanced,High_Speed,0
CHIP-03136,A,L3,Night,Standard,High_Speed,0
CHIP-03137,B,L3,Day,Advanced,High_Speed,0
CHIP-03138,B,L1,Day,Standard,Normal,0
CHIP-03139,C,L3,Day,Advanced,Normal,0
CHIP-03140,B,L3,Night,Premium,Normal,0
CHIP-03141,B,L3,Night,Advanced,Normal,0
CHIP-03142,A,L3,Day,Advanced,Normal,0
CHIP-03143,C,L2,Day,Advanced,Normal,0
CHIP-03144,C,L1,Night,Premium,Normal,0
CHIP-03145,B,L3,Night,Advanced,Normal,0
CHIP-03146,C,L3,Night,Advanced,High_Speed,0
CHIP-03147,A,L1,Day,Standard,High_Speed,0
CHIP-03148,A,L2,Night,Standard,Normal,0
CHIP-03149,C,L2,Day,Premium,High_Speed,0
CHIP-03150,B,L2,Day,Advanced,Normal,0
CHIP-03151,A,L2,Day,Standard,Normal,0
CHIP-03152,A,L1,Day,Standard,High_Speed,0
CHIP-03153,A,L2,Day,Premium,High_Speed,0
CHIP-03154,A,L1,Day,Standard,Normal,0
CHIP-03155,B,L1,Night,Advanced,High_Speed,1
CHIP-03156,A,L2,Night,Advanced,High_Speed,0
CHIP-03157,B,L2,Night,Premium,Normal,0
CHIP-03158,B,L2,Night,Advanced,Normal,0
CHIP-03159,C,L1,Day,Premium,High_Speed,0
CHIP-03160,C,L2,Night,Advanced,Normal,0
CHIP-03161,A,L1,Night,Premium,Normal,0
CHIP-03162,A,L1,Night,Standard,Normal,0
CHIP-03163,A,L3,Day,Advanced,Normal,0
CHIP-03164,A,L2,Day,Standard,Normal,0
CHIP-03165,B,L2,Night,Premium,Normal,1
CHIP-03166,A,L2,Night,Standard,Normal,0
CHIP-03167,B,L2,Day,Standard,High_Speed,0
CHIP-03168,C,L1,Day,Premium,Normal,0
CHIP-03169,A,L1,Day,Standard,Normal,0
CHIP-03170,A,L3,Night,Standard,Normal,0
CHIP-03171,C,L3,Day,Standard,Normal,0
CHIP-03172,C,L3,Night,Premium,Normal,0
CHIP-03173,A,L3,Day,Advanced,Normal,1
CHIP-03174,B,L1,Day,Advanced,Normal,0
CHIP-03175,A,L3,Day,Advanced,Normal,0
CHIP-03176,B,L2,Day,Premium,Normal,0
CHIP-03177,C,L2,Day,Advanced,High_Speed,0
CHIP-03178,A,L2,Night,Standard,Normal,0
CHIP-03179,A,L2,Day,Advanced,Normal,0
CHIP-03180,B,L1,Day,Advanced,Normal,0
CHIP-03181,B,L1,Night,Standard,High_Speed,0
CHIP-03182,C,L2,Day,Premium,Normal,0
CHIP-03183,B,L1,Day,Standard,High_Speed,0
CHIP-03184,C,L1,Night,Advanced,High_Speed,1
CHIP-03185,C,L1,Day,Advanced,Normal,0
CHIP-03186,B,L3,Day,Premium,Normal,0
CHIP-03187,A,L1,Day,Standard,High_Speed,0
CHIP-03188,A,L3,Day,Standard,Normal,0
CHIP-03189,B,L2,Day,Advanced,Normal,0
CHIP-03190,A,L1,Night,Premium,High_Speed,0
CHIP-03191,A,L1,Day,Standard,Normal,0
CHIP-03192,A,L1,Night,Standard,Normal,0
CHIP-03193,C,L2,Night,Premium,Normal,0
CHIP-03194,B,L1,Day,Advanced,Normal,0
CHIP-03195,C,L3,Day,Standard,High_Speed,0
CHIP-03196,C,L2,Day,Standard,High_Speed,0
CHIP-03197,C,L2,Day,Premium,High_Speed,0
CHIP-03198,B,L2,Night,Advanced,Normal,0
CHIP-03199,B,L2,Day,Standard,High_Speed,0
CHIP-03200,C,L3,Day,Advanced,High_Speed,0
CHIP-03201,C,L2,Day,Premium,Normal,0
CHIP-03202,C,L2,Night,Premium,Normal,1
CHIP-03203,B,L3,Day,Advanced,Normal,0
CHIP-03204,C,L3,Day,Standard,Normal,0
CHIP-03205,B,L3,Day,Standard,Normal,0
CHIP-03206,B,L3,Night,Premium,Normal,0
CHIP-03207,A,L1,Day,Advanced,Normal,0
CHIP-03208,A,L2,Day,Standard,Normal,0
CHIP-03209,A,L1,Night,Advanced,Normal,0
CHIP-03210,C,L3,Night,Standard,Normal,0
CHIP-03211,A,L3,Day,Standard,Normal,0
CHIP-03212,C,L2,Night,Advanced,High_Speed,0
CHIP-03213,A,L2,Day,Advanced,Normal,0
CHIP-03214,A,L2,Night,Advanced,High_Speed,0
CHIP-03215,B,L1,Night,Advanced,High_Speed,1
CHIP-03216,A,L2,Day,Standard,Normal,0
CHIP-03217,A,L2,Day,Advanced,High_Speed,0
CHIP-03218,A,L1,Day,Standard,Normal,0
CHIP-03219,B,L1,Day,Standard,Normal,0
CHIP-03220,A,L1,Day,Advanced,High_Speed,0
CHIP-03221,B,L1,Night,Premium,Normal,0
CHIP-03222,A,L2,Day,Standard,Normal,0
CHIP-03223,A,L2,Day,Standard,Normal,0
CHIP-03224,A,L1,Day,Advanced,Normal,0
CHIP-03225,A,L2,Day,Standard,High_Speed,0
CHIP-03226,C,L1,Day,Premium,High_Speed,0
CHIP-03227,B,L3,Night,Advanced,Normal,0
CHIP-03228,B,L2,Day,Advanced,Normal,0
CHIP-03229,C,L3,Day,Advanced,High_Speed,0
CHIP-03230,A,L1,Day,Advanced,Normal,0
CHIP-03231,C,L3,Day,Premium,Normal,0
CHIP-03232,C,L2,Day,Premium,Normal,0
CHIP-03233,C,L3,Day,Advanced,High_Speed,1
CHIP-03234,C,L2,Day,Premium,Normal,0
CHIP-03235,A,L3,Day,Standard,Normal,0
CHIP-03236,B,L2,Day,Standard,Normal,0
CHIP-03237,B,L1,Night,Standard,High_Speed,0
CHIP-03238,B,L2,Night,Standard,Normal,0
CHIP-03239,A,L1,Day,Standard,Normal,0
CHIP-03240,A,L3,Day,Advanced,Normal,0
CHIP-03241,C,L2,Day,Standard,High_Speed,0
CHIP-03242,B,L3,Day,Advanced,Normal,0
CHIP-03243,A,L2,Day,Advanced,Normal,0
CHIP-03244,A,L2,Night,Standard,Normal,0
CHIP-03245,B,L2,Day,Advanced,Normal,0
CHIP-03246,A,L2,Day,Premium,High_Speed,0
CHIP-03247,A,L2,Day,Standard,Normal,0
CHIP-03248,C,L3,Day,Advanced,Normal,0
CHIP-03249,A,L2,Day,Standard,Normal,0
CHIP-03250,A,L3,Night,Advanced,Normal,0
CHIP-03251,B,L1,Day,Advanced,Normal,0
CHIP-03252,A,L1,Night,Premium,High_Speed,0
CHIP-03253,A,L2,Night,Advanced,Normal,0
CHIP-03254,B,L2,Day,Advanced,Normal,0
CHIP-03255,B,L3,Day,Premium,Normal,0
CHIP-03256,B,L3,Day,Standard,High_Speed,0
CHIP-03257,C,L3,Day,Premium,High_Speed,0
CHIP-03258,C,L2,Night,Premium,High_Speed,0
CHIP-03259,B,L3,Night,Advanced,Normal,0
CHIP-03260,B,L2,Day,Advanced,Normal,0
CHIP-03261,C,L1,Night,Standard,Normal,0
CHIP-03262,A,L3,Day,Advanced,Normal,0
CHIP-03263,B,L3,Night,Advanced,Normal,1
CHIP-03264,A,L1,Night,Advanced,Normal,0
CHIP-03265,A,L3,Night,Advanced,Normal,0
CHIP-03266,C,L3,Day,Advanced,Normal,0
CHIP-03267,A,L1,Day,Premium,Normal,0
CHIP-03268,A,L1,Night,Standard,Normal,0
CHIP-03269,A,L3,Day,Standard,Normal,0
CHIP-03270,B,L1,Day,Standard,Normal,0
CHIP-03271,C,L1,Day,Advanced,Normal,0
CHIP-03272,B,L2,Night,Advanced,Normal,0
CHIP-03273,C,L3,Night,Advanced,Normal,0
CHIP-03274,B,L3,Day,Advanced,Normal,0
CHIP-03275,C,L3,Night,Premium,Normal,0
CHIP-03276,C,L3,Night,Premium,Normal,0
CHIP-03277,A,L2,Day,Standard,High_Speed,1
CHIP-03278,C,L3,Day,Premium,High_Speed,0
CHIP-03279,A,L1,Night,Advanced,Normal,0
CHIP-03280,B,L2,Day,Premium,Normal,0
CHIP-03281,A,L2,Day,Standard,Normal,0
CHIP-03282,B,L1,Day,Advanced,Normal,0
CHIP-03283,C,L2,Night,Standard,High_Speed,0
CHIP-03284,C,L1,Day,Advanced,High_Speed,0
CHIP-03285,B,L1,Day,Standard,Normal,0
CHIP-03286,C,L2,Day,Premium,High_Speed,0
CHIP-03287,A,L1,Day,Standard,Normal,0
CHIP-03288,A,L1,Day,Standard,High_Speed,0
CHIP-03289,C,L3,Day,Premium,Normal,0
CHIP-03290,A,L3,Day,Standard,Normal,0
CHIP-03291,C,L3,Day,Advanced,High_Speed,0
CHIP-03292,A,L1,Day,Advanced,Normal,0
CHIP-03293,A,L2,Day,Premium,High_Speed,0
CHIP-03294,A,L2,Day,Advanced,Normal,0
CHIP-03295,A,L1,Day,Advanced,High_Speed,0
CHIP-03296,A,L1,Day,Standard,High_Speed,0
CHIP-03297,A,L2,Day,Standard,Normal,0
CHIP-03298,A,L2,Day,Standard,Normal,0
CHIP-03299,C,L1,Day,Premium,High_Speed,0
CHIP-03300,B,L1,Day,Standard,Normal,0
CHIP-03301,A,L2,Night,Standard,Normal,0
CHIP-03302,A,L2,Day,Advanced,Normal,0
CHIP-03303,A,L2,Night,Advanced,Normal,0
CHIP-03304,A,L3,Day,Standard,Normal,0
CHIP-03305,B,L1,Day,Premium,Normal,0
CHIP-03306,A,L3,Day,Advanced,Normal,0
CHIP-03307,C,L2,Day,Premium,Normal,0
CHIP-03308,A,L2,Night,Standard,Normal,0
CHIP-03309,B,L2,Day,Advanced,Normal,0
CHIP-03310,C,L3,Night,Standard,Normal,0
CHIP-03311,A,L2,Day,Standard,Normal,0
CHIP-03312,A,L2,Night,Standard,Normal,0
CHIP-03313,B,L2,Day,Standard,High_Speed,0
CHIP-03314,B,L1,Day,Standard,Normal,0
CHIP-03315,C,L2,Night,Advanced,High_Speed,1
CHIP-03316,B,L3,Day,Standard,Normal,0
CHIP-03317,C,L2,Night,Standard,High_Speed,0
CHIP-03318,B,L1,Day,Advanced,High_Speed,0
CHIP-03319,C,L3,Night,Standard,High_Speed,0
CHIP-03320,A,L3,Night,Standard,Normal,0
CHIP-03321,C,L2,Day,Premium,High_Speed,0
CHIP-03322,A,L2,Night,Standard,High_Speed,0
CHIP-03323,A,L1,Night,Advanced,High_Speed,0
CHIP-03324,B,L2,Day,Standard,Normal,0
CHIP-03325,C,L3,Day,Advanced,Normal,0
CHIP-03326,A,L1,Night,Standard,Normal,0
CHIP-03327,A,L1,Night,Standard,High_Speed,0
CHIP-03328,C,L3,Night,Premium,High_Speed,0
CHIP-03329,C,L2,Night,Premium,High_Speed,0
CHIP-03330,B,L3,Day,Advanced,Normal,0
CHIP-03331,B,L2,Day,Standard,High_Speed,0
CHIP-03332,B,L1,Day,Advanced,Normal,0
CHIP-03333,C,L3,Day,Premium,Normal,0
CHIP-03334,A,L1,Night,Standard,Normal,0
CHIP-03335,C,L3,Night,Advanced,Normal,0
CHIP-03336,B,L1,Night,Advanced,Normal,0
CHIP-03337,C,L3,Night,Advanced,Normal,0
CHIP-03338,B,L1,Night,Advanced,Normal,0
CHIP-03339,A,L3,Day,Standard,Normal,0
CHIP-03340,C,L3,Day,Premium,Normal,0
CHIP-03341,C,L1,Day,Advanced,Normal,0
CHIP-03342,C,L2,Night,Advanced,Normal,0
CHIP-03343,A,L2,Day,Standard,Normal,0
CHIP-03344,A,L3,Night,Advanced,Normal,0
CHIP-03345,C,L2,Day,Advanced,Normal,0
CHIP-03346,B,L3,Day,Standard,High_Speed,0
CHIP-03347,A,L3,Day,Standard,High_Speed,0
CHIP-03348,A,L2,Day,Standard,Normal,0
CHIP-03349,A,L1,Day,Standard,Normal,0
CHIP-03350,A,L2,Day,Standard,Normal,0
CHIP-03351,A,L2,Day,Standard,High_Speed,0
CHIP-03352,C,L3,Day,Advanced,Normal,0
CHIP-03353,B,L1,Day,Standard,Normal,0
CHIP-03354,A,L2,Night,Standard,High_Speed,0
CHIP-03355,B,L3,Day,Standard,Normal,0
CHIP-03356,B,L2,Day,Premium,High_Speed,0
CHIP-03357,C,L2,Night,Premium,High_Speed,1
CHIP-03358,C,L2,Day,Premium,Normal,0
CHIP-03359,A,L1,Night,Standard,High_Speed,0
CHIP-03360,C,L1,Night,Premium,Normal,0
CHIP-03361,A,L1,Night,Advanced,Normal,0
CHIP-03362,C,L3,Day,Advanced,Normal,0
CHIP-03363,C,L3,Night,Premium,High_Speed,0
CHIP-03364,C,L1,Day,Advanced,Normal,0
CHIP-03365,A,L1,Day,Premium,Normal,0
CHIP-03366,A,L3,Day,Standard,Normal,0
CHIP-03367,A,L1,Day,Advanced,Normal,0
CHIP-03368,A,L3,Day,Premium,Normal,0
CHIP-03369,A,L2,Night,Standard,Normal,0
CHIP-03370,A,L3,Day,Advanced,Normal,0
CHIP-03371,B,L2,Day,Standard,Normal,0
CHIP-03372,A,L3,Day,Advanced,Normal,0
CHIP-03373,B,L2,Day,Advanced,Normal,0
CHIP-03374,C,L1,Night,Advanced,High_Speed,0
CHIP-03375,A,L3,Night,Standard,High_Speed,0
CHIP-03376,B,L1,Night,Advanced,Normal,0
CHIP-03377,C,L2,Night,Premium,Normal,0
CHIP-03378,B,L2,Night,Standard,Normal,0
CHIP-03379,B,L3,Day,Advanced,Normal,0
CHIP-03380,C,L3,Day,Advanced,High_Speed,0
CHIP-03381,B,L3,Day,Advanced,Normal,0
CHIP-03382,B,L1,Day,Standard,Normal,0
CHIP-03383,C,L3,Night,Advanced,Normal,0
CHIP-03384,C,L3,Night,Premium,High_Speed,0
CHIP-03385,B,L2,Day,Premium,Normal,0
CHIP-03386,B,L1,Day,Advanced,Normal,0
CHIP-03387,C,L2,Night,Advanced,High_Speed,0
CHIP-03388,B,L1,Night,Advanced,High_Speed,0
CHIP-03389,B,L2,Night,Advanced,Normal,0
CHIP-03390,A,L1,Night,Standard,Normal,0
CHIP-03391,A,L2,Night,Premium,Normal,0
CHIP-03392,B,L2,Day,Standard,High_Speed,0
CHIP-03393,C,L2,Day,Advanced,Normal,0
CHIP-03394,A,L3,Day,Standard,High_Speed,0
CHIP-03395,C,L1,Day,Premium,Normal,0
CHIP-03396,C,L2,Night,Premium,Normal,0
CHIP-03397,C,L3,Night,Advanced,Normal,0
CHIP-03398,C,L2,Day,Premium,High_Speed,0
CHIP-03399,A,L2,Day,Advanced,Normal,0
CHIP-03400,A,L3,Day,Advanced,Normal,0
CHIP-03401,A,L2,Day,Standard,Normal,0
CHIP-03402,B,L3,Night,Advanced,Normal,0
CHIP-03403,A,L3,Night,Advanced,Normal,0
CHIP-03404,C,L1,Night,Standard,Normal,0
CHIP-03405,C,L3,Day,Advanced,High_Speed,0
CHIP-03406,A,L2,Night,Advanced,Normal,0
CHIP-03407,B,L3,Night,Advanced,High_Speed,0
CHIP-03408,B,L2,Night,Standard,Normal,0
CHIP-03409,C,L3,Day,Advanced,Normal,0
CHIP-03410,C,L2,Day,Premium,Normal,0
CHIP-03411,A,L2,Day,Standard,Normal,0
CHIP-03412,A,L2,Day,Standard,Normal,0
CHIP-03413,C,L3,Day,Advanced,Normal,0
CHIP-03414,A,L1,Night,Standard,Normal,0
CHIP-03415,C,L1,Day,Advanced,High_Speed,0
CHIP-03416,A,L3,Day,Premium,Normal,0
CHIP-03417,B,L2,Day,Advanced,High_Speed,0
CHIP-03418,B,L1,Night,Standard,High_Speed,0
CHIP-03419,C,L2,Day,Advanced,Normal,0
CHIP-03420,A,L3,Day,Standard,Normal,0
CHIP-03421,C,L3,Night,Advanced,High_Speed,1
CHIP-03422,C,L2,Day,Premium,Normal,0
CHIP-03423,C,L3,Day,Premium,Normal,0
CHIP-03424,C,L2,Night,Advanced,Normal,0
CHIP-03425,C,L2,Day,Advanced,Normal,0
CHIP-03426,C,L3,Day,Advanced,High_Speed,0
CHIP-03427,B,L1,Night,Standard,Normal,0
CHIP-03428,C,L2,Day,Advanced,Normal,0
CHIP-03429,C,L1,Day,Advanced,High_Speed,0
CHIP-03430,B,L1,Day,Advanced,High_Speed,0
CHIP-03431,A,L1,Day,Standard,High_Speed,0
CHIP-03432,A,L3,Day,Advanced,Normal,0
CHIP-03433,C,L2,Day,Advanced,Normal,0
CHIP-03434,C,L3,Day,Premium,Normal,1
CHIP-03435,A,L1,Night,Standard,Normal,0
CHIP-03436,C,L3,Day,Premium,Normal,0
CHIP-03437,A,L2,Night,Advanced,High_Speed,0
CHIP-03438,B,L3,Day,Premium,High_Speed,0
CHIP-03439,C,L2,Day,Premium,Normal,0
CHIP-03440,C,L2,Day,Standard,Normal,0
CHIP-03441,B,L1,Day,Advanced,High_Speed,0
CHIP-03442,C,L1,Day,Premium,Normal,0
CHIP-03443,C,L2,Day,Advanced,Normal,0
CHIP-03444,C,L3,Night,Premium,Normal,0
CHIP-03445,C,L1,Day,Premium,Normal,0
CHIP-03446,B,L2,Day,Standard,Normal,0
CHIP-03447,A,L2,Night,Advanced,High_Speed,0
CHIP-03448,A,L2,Day,Standard,Normal,0
CHIP-03449,A,L2,Night,Standard,Normal,0
CHIP-03450,A,L2,Night,Advanced,Normal,0
CHIP-03451,A,L3,Day,Advanced,Normal,0
CHIP-03452,A,L2,Day,Standard,Normal,0
CHIP-03453,B,L3,Night,Standard,Normal,0
CHIP-03454,A,L1,Night,Advanced,Normal,0
CHIP-03455,A,L3,Night,Advanced,Normal,0
CHIP-03456,A,L3,Day,Advanced,High_Speed,0
CHIP-03457,A,L1,Day,Standard,Normal,0
CHIP-03458,B,L2,Day,Advanced,High_Speed,0
CHIP-03459,C,L3,Day,Advanced,High_Speed,0
CHIP-03460,C,L2,Day,Standard,Normal,0
CHIP-03461,B,L2,Night,Premium,Normal,1
CHIP-03462,C,L3,Day,Standard,Normal,0
CHIP-03463,C,L3,Night,Advanced,High_Speed,0
CHIP-03464,A,L1,Day,Advanced,Normal,0
CHIP-03465,A,L1,Night,Standard,Normal,0
CHIP-03466,B,L2,Day,Advanced,Normal,0
CHIP-03467,B,L1,Night,Standard,Normal,0
CHIP-03468,C,L1,Night,Advanced,Normal,0
CHIP-03469,A,L2,Day,Advanced,Normal,0
CHIP-03470,C,L3,Night,Premium,Normal,0
CHIP-03471,B,L3,Day,Advanced,Normal,0
CHIP-03472,C,L3,Day,Advanced,High_Speed,0
CHIP-03473,B,L3,Day,Standard,High_Speed,0
CHIP-03474,A,L1,Night,Advanced,Normal,0
CHIP-03475,A,L1,Night,Advanced,High_Speed,0
CHIP-03476,A,L1,Day,Standard,High_Speed,0
CHIP-03477,A,L2,Day,Standard,Normal,0
CHIP-03478,C,L3,Day,Standard,Normal,0
CHIP-03479,B,L1,Day,Standard,Normal,0
CHIP-03480,A,L2,Day,Premium,Normal,0
CHIP-03481,B,L2,Day,Advanced,Normal,0
CHIP-03482,B,L1,Day,Standard,High_Speed,0
CHIP-03483,A,L3,Night,Advanced,High_Speed,0
CHIP-03484,A,L1,Night,Premium,Normal,0
CHIP-03485,C,L2,Day,Premium,High_Speed,0
CHIP-03486,A,L3,Day,Advanced,High_Speed,0
CHIP-03487,C,L1,Day,Premium,Normal,0
CHIP-03488,A,L1,Day,Standard,High_Speed,0
CHIP-03489,B,L3,Day,Premium,High_Speed,0
CHIP-03490,B,L2,Day,Advanced,Normal,0
CHIP-03491,A,L2,Day,Standard,High_Speed,0
CHIP-03492,B,L2,Night,Standard,High_Speed,0
CHIP-03493,B,L1,Day,Standard,Normal,0
CHIP-03494,B,L1,Night,Advanced,Normal,0
CHIP-03495,C,L3,Day,Premium,Normal,0
CHIP-03496,C,L1,Night,Standard,Normal,0
CHIP-03497,A,L3,Night,Advanced,Normal,0
CHIP-03498,B,L1,Night,Advanced,Normal,0
CHIP-03499,A,L3,Day,Standard,Normal,0
CHIP-03500,A,L3,Day,Advanced,Normal,0
CHIP-03501,A,L1,Night,Standard,Normal,0
CHIP-03502,B,L2,Day,Standard,Normal,0
CHIP-03503,C,L3,Day,Advanced,High_Speed,0
CHIP-03504,B,L2,Day,Premium,Normal,0
CHIP-03505,C,L3,Night,Standard,Normal,0
CHIP-03506,C,L1,Day,Advanced,Normal,1
CHIP-03507,A,L3,Day,Advanced,Normal,0
CHIP-03508,A,L2,Night,Advanced,Normal,0
CHIP-03509,B,L2,Day,Premium,Normal,0
CHIP-03510,A,L2,Day,Standard,Normal,0
CHIP-03511,A,L1,Day,Advanced,Normal,0
CHIP-03512,A,L2,Day,Advanced,High_Speed,0
CHIP-03513,B,L1,Day,Standard,Normal,0
CHIP-03514,B,L3,Day,Advanced,High_Speed,0
CHIP-03515,B,L2,Day,Standard,Normal,0
CHIP-03516,C,L2,Night,Premium,Normal,0
CHIP-03517,C,L3,Day,Advanced,Normal,0
CHIP-03518,C,L3,Day,Advanced,Normal,0
CHIP-03519,A,L3,Night,Premium,High_Speed,0
CHIP-03520,B,L1,Day,Premium,Normal,0
CHIP-03521,A,L3,Night,Standard,Normal,0
CHIP-03522,C,L1,Night,Premium,High_Speed,0
CHIP-03523,B,L2,Day,Premium,Normal,0
CHIP-03524,A,L3,Day,Standard,Normal,0
CHIP-03525,C,L1,Night,Premium,Normal,0
CHIP-03526,B,L1,Night,Standard,High_Speed,0
CHIP-03527,C,L2,Night,Premium,High_Speed,0
CHIP-03528,A,L2,Day,Standard,Normal,0
CHIP-03529,A,L1,Night,Advanced,Normal,0
CHIP-03530,C,L3,Day,Advanced,High_Speed,0
CHIP-03531,B,L3,Night,Advanced,Normal,0
CHIP-03532,A,L3,Night,Advanced,Normal,0
CHIP-03533,B,L1,Day,Standard,Normal,0
CHIP-03534,B,L2,Day,Premium,Normal,0
CHIP-03535,A,L3,Night,Standard,Normal,0
CHIP-03536,A,L1,Night,Standard,Normal,0
CHIP-03537,A,L2,Day,Advanced,Normal,0
CHIP-03538,A,L1,Day,Standard,Normal,0
CHIP-03539,B,L1,Day,Advanced,Normal,0
CHIP-03540,A,L1,Day,Standard,High_Speed,0
CHIP-03541,C,L3,Day,Premium,Normal,0
CHIP-03542,B,L2,Day,Advanced,Normal,0
CHIP-03543,B,L1,Day,Advanced,High_Speed,0
CHIP-03544,A,L2,Day,Standard,Normal,0
CHIP-03545,B,L1,Day,Standard,High_Speed,0
CHIP-03546,A,L1,Day,Premium,High_Speed,0
CHIP-03547,C,L3,Night,Advanced,Normal,0
CHIP-03548,A,L2,Day,Standard,Normal,0
CHIP-03549,C,L3,Day,Standard,Normal,0
CHIP-03550,B,L1,Night,Advanced,Normal,0
CHIP-03551,C,L1,Night,Advanced,Normal,0
CHIP-03552,C,L3,Night,Standard,Normal,0
CHIP-03553,C,L1,Day,Premium,Normal,0
CHIP-03554,B,L2,Day,Premium,Normal,0
CHIP-03555,A,L2,Day,Advanced,Normal,0
CHIP-03556,B,L2,Night,Advanced,Normal,0
CHIP-03557,A,L3,Day,Standard,Normal,0
CHIP-03558,B,L3,Day,Standard,High_Speed,0
CHIP-03559,C,L1,Day,Advanced,High_Speed,0
CHIP-03560,B,L1,Day,Advanced,Normal,0
CHIP-03561,A,L2,Day,Standard,High_Speed,0
CHIP-03562,C,L1,Day,Advanced,Normal,0
CHIP-03563,A,L2,Day,Advanced,High_Speed,0
CHIP-03564,C,L2,Day,Premium,Normal,0
CHIP-03565,C,L3,Day,Standard,Normal,0
CHIP-03566,A,L3,Day,Advanced,Normal,1
CHIP-03567,A,L1,Night,Standard,High_Speed,0
CHIP-03568,C,L1,Day,Premium,Normal,0
CHIP-03569,A,L3,Day,Premium,Normal,0
CHIP-03570,C,L1,Day,Standard,High_Speed,0
CHIP-03571,B,L1,Day,Premium,Normal,0
CHIP-03572,A,L1,Day,Advanced,Normal,0
CHIP-03573,B,L2,Day,Premium,Normal,1
CHIP-03574,B,L1,Night,Advanced,Normal,0
CHIP-03575,B,L2,Day,Standard,Normal,0
CHIP-03576,B,L1,Day,Standard,Normal,0
CHIP-03577,A,L3,Day,Advanced,Normal,0
CHIP-03578,A,L1,Night,Standard,High_Speed,0
CHIP-03579,C,L3,Day,Advanced,High_Speed,0
CHIP-03580,B,L2,Night,Premium,Normal,0
CHIP-03581,B,L2,Day,Advanced,Normal,0
CHIP-03582,B,L3,Day,Standard,High_Speed,0
CHIP-03583,B,L2,Night,Advanced,High_Speed,0
CHIP-03584,A,L1,Day,Standard,High_Speed,0
CHIP-03585,C,L2,Day,Advanced,Normal,0
CHIP-03586,B,L1,Night,Standard,High_Speed,0
CHIP-03587,C,L1,Night,Advanced,Normal,1
CHIP-03588,C,L3,Day,Standard,Normal,0
CHIP-03589,C,L3,Night,Premium,Normal,1
CHIP-03590,B,L2,Day,Advanced,Normal,0
CHIP-03591,A,L2,Day,Standard,Normal,0
CHIP-03592,A,L2,Night,Premium,Normal,0
CHIP-03593,B,L1,Night,Premium,Normal,1
CHIP-03594,A,L1,Day,Advanced,Normal,0
CHIP-03595,A,L2,Day,Premium,High_Speed,1
CHIP-03596,B,L2,Day,Standard,High_Speed,0
CHIP-03597,A,L1,Night,Advanced,Normal,0
CHIP-03598,A,L2,Day,Premium,Normal,0
CHIP-03599,B,L2,Day,Advanced,Normal,0
CHIP-03600,A,L1,Day,Standard,Normal,0
