Wafer_ID,Lot_ID,Factory,Shift,Process_Mode,Product_Type,Material_Supplier,Chamber_ID,Temperature,Chamber_Pressure,Gas_Flow,Etch_Rate,Chamber_Humidity,Particle_Count,Thickness_Uniformity,Voltage_Stability,Cycle_Time,Defect
WAFER-01072,LOT-029,A,Day,Normal,Standard,S3,CH-01,485.02,2.652,113.6,1.468,37.72,19.6,0.9276,0.9902,28.46,0
WAFER-01073,LOT-014,B,Day,Normal,Standard,S3,CH-04,496.49,2.423,,1.705,38.28,18.1,0.9368,0.9769,32.73,0
WAFER-01074,LOT-019,C,Day,Normal,Standard,S3,CH-02,474.77,2.438,137.92,1.698,46.33,21.6,0.9384,0.9909,29.82,0
WAFER-01075,LOT-017,B,Day,Normal,Standard,S3,CH-03,461.35,2.406,124.48,1.654,33.29,15.6,0.9038,0.9604,27.98,0
WAFER-01076,LOT-031,B,Day,Normal,Advanced,S1,CH-03,479.48,2.607,114.14,1.433,45.07,12.8,0.9315,0.9849,33.47,0
WAFER-01077,LOT-016,A,Night,High_Speed,Standard,S1,CH-03,492.43,2.808,124.35,1.454,35.27,20.8,,0.958,26.38,0
WAFER-01078,LOT-005,C,Day,Normal,Standard,S2,CH-03,479.9,,107.14,1.696,43.01,16.3,0.9726,0.9689,36.66,0
WAFER-01079,LOT-038,A,Day,High_Speed,Premium,S1,CH-01,480.02,2.465,125.55,1.476,44.86,21.0,0.9132,0.9545,30.52,0
WAFER-01080,LOT-038,C,Day,Normal,Premium,S3,CH-01,460.23,2.398,123.98,1.497,35.17,12.9,0.9125,0.9989,26.21,0
WAFER-01081,LOT-004,C,Day,Normal,Standard,S1,CH-03,484.28,2.199,110.48,1.54,37.27,19.7,0.9636,0.9854,24.77,0
WAFER-01082,LOT-023,C,Day,Normal,Standard,S1,CH-01,474.61,2.297,117.08,1.656,34.64,19.7,0.9085,0.987,28.43,0
WAFER-01083,LOT-015,B,Night,Normal,Advanced,S2,CH-01,466.29,2.613,116.07,1.479,33.44,18.5,0.9313,0.9609,33.96,0
WAFER-01084,LOT-025,C,Day,High_Speed,Standard,S1,CH-04,492.28,2.522,113.21,1.513,43.16,23.9,0.9513,0.9719,30.61,0
WAFER-01085,LOT-007,C,Night,Normal,Advanced,S1,CH-03,500.52,2.561,104.92,1.466,25.73,22.7,0.9253,0.9657,32.02,0
WAFER-01086,LOT-032,C,Night,Normal,Advanced,S2,CH-04,479.87,2.813,125.69,1.384,26.2,21.4,0.9882,0.9638,34.32,0
WAFER-01087,LOT-015,C,Day,Normal,Standard,S3,CH-03,487.53,,110.0,1.488,30.88,14.8,0.9699,0.9328,32.09,0
WAFER-01088,LOT-022,A,Day,Normal,Standard,S1,CH-02,469.87,2.508,123.92,1.535,50.03,9.4,0.9504,0.9863,34.7,0
WAFER-01089,LOT-019,C,Day,Normal,Standard,S1,CH-03,477.27,2.633,116.27,1.519,42.47,24.6,0.9287,0.9563,34.79,0
WAFER-01090,LOT-002,C,Day,High_Speed,Standard,,CH-01,509.18,2.416,119.4,1.553,37.4,26.6,0.9252,0.9735,25.57,0
WAFER-01091,LOT-034,C,Day,High_Speed,Advanced,S1,CH-04,495.14,2.531,116.07,1.628,43.33,21.4,0.9153,0.9781,26.83,0
WAFER-01092,LOT-004,C,Night,Normal,Standard,S2,CH-04,484.17,,116.58,1.613,20.27,24.5,0.887,0.9434,38.59,0
WAFER-01093,LOT-019,B,Day,Normal,Standard,S1,CH-04,488.06,2.307,120.29,1.401,47.5,5.6,0.8808,0.9853,29.18,1
WAFER-01094,LOT-029,A,Night,Normal,Advanced,S1,CH-04,452.32,2.79,114.25,1.393,41.35,15.9,0.9308,0.9835,33.35,0
WAFER-01095,LOT-008,B,Night,Normal,Advanced,S1,CH-04,472.46,2.429,137.34,1.522,35.45,32.0,0.9326,0.9485,34.43,0
WAFER-01096,LOT-010,B,Day,Normal,Standard,S2,CH-02,481.01,2.531,130.66,1.453,34.25,15.9,0.9332,0.9666,30.71,0
WAFER-01097,LOT-022,A,Day,Normal,Standard,S1,CH-03,482.82,2.609,111.54,1.522,29.39,17.2,0.9321,0.9912,29.1,0
WAFER-01098,LOT-007,C,Day,Normal,Advanced,S3,CH-03,463.55,2.24,123.19,1.53,52.06,30.9,0.9606,0.9576,33.12,0
WAFER-01099,LOT-009,A,Day,Normal,Standard,S1,CH-03,493.58,2.497,105.96,1.442,45.04,21.8,0.9021,0.9517,34.12,0
WAFER-01100,LOT-014,A,Day,Normal,Advanced,S1,CH-04,483.32,2.621,101.16,1.744,29.05,22.2,0.9316,0.9526,31.85,0
WAFER-01101,LOT-017,B,Day,High_Speed,Premium,S2,CH-02,487.94,2.679,115.73,1.454,40.87,15.9,0.9041,0.9491,29.57,0
WAFER-01102,LOT-038,A,Day,Normal,Standard,S2,CH-02,479.27,2.612,114.61,1.666,41.03,25.2,0.9044,0.966,33.11,1
WAFER-01103,LOT-036,A,Day,Normal,Advanced,S3,CH-02,447.26,2.472,115.19,1.504,40.7,19.8,0.8842,0.9706,31.63,0
WAFER-01104,LOT-003,C,Night,Normal,Standard,S2,CH-02,483.25,2.532,121.65,1.489,32.43,31.6,0.9656,0.9634,24.68,0
WAFER-01105,LOT-040,A,Day,Normal,Advanced,S1,CH-01,472.47,2.611,124.95,1.665,33.0,20.9,0.9335,0.97,27.73,0
WAFER-01106,LOT-040,C,Night,Normal,Standard,S1,CH-02,463.94,2.694,136.6,1.576,40.83,24.6,0.9305,0.9592,26.33,0
WAFER-01107,LOT-017,A,Day,Normal,Premium,,CH-03,477.33,2.592,122.97,1.556,40.12,18.7,0.8996,0.973,33.24,0
WAFER-01108,LOT-023,A,Day,Normal,Premium,S1,CH-01,499.2,2.499,,1.646,42.7,14.4,0.897,0.9531,29.0,0
WAFER-01109,LOT-005,A,Night,Normal,Standard,S3,CH-02,461.44,2.409,104.84,1.6,34.67,20.8,0.9506,0.9642,35.81,0
WAFER-01110,LOT-013,B,Night,Normal,Standard,S3,CH-04,476.74,2.081,130.2,1.548,38.81,22.3,0.9307,0.982,29.77,0
WAFER-01111,LOT-018,A,Day,Normal,Advanced,S2,CH-04,478.46,2.785,,1.536,40.32,7.4,0.9737,0.9501,31.69,0
WAFER-01112,LOT-015,A,Day,High_Speed,Advanced,S1,CH-02,484.12,2.704,122.15,1.607,44.93,22.1,0.9468,0.9657,23.63,0
WAFER-01113,LOT-002,B,Day,Normal,Advanced,S1,CH-02,468.89,2.028,112.76,1.548,49.12,13.8,0.9459,0.9866,34.51,0
WAFER-01114,LOT-026,B,Day,Normal,Standard,S1,CH-01,480.73,2.937,113.99,1.592,37.95,13.7,0.9071,0.9794,31.85,0
WAFER-01115,LOT-014,C,Day,Normal,Standard,S2,CH-01,493.83,2.639,123.5,1.592,42.6,17.1,0.9312,0.9708,33.74,0
WAFER-01116,LOT-017,A,Night,High_Speed,Premium,S3,CH-04,478.9,2.645,121.76,1.417,45.51,17.3,0.9488,0.9614,27.62,0
WAFER-01117,LOT-013,A,Day,Normal,Advanced,S1,CH-03,481.09,2.574,115.61,1.714,42.52,53.3,0.9363,0.9678,32.5,0
WAFER-01118,LOT-016,A,Night,Normal,Premium,S2,CH-01,479.66,2.729,113.44,1.591,35.96,20.2,0.8868,0.9654,30.89,1
WAFER-01119,LOT-005,A,Day,Normal,Premium,S2,CH-01,475.23,2.13,113.24,1.586,42.61,29.9,0.9564,0.9719,27.79,0
WAFER-01120,LOT-030,A,Day,Normal,Standard,S1,CH-01,486.91,2.505,112.31,1.522,44.02,12.8,0.97,0.9554,32.1,0
WAFER-01121,LOT-017,A,Day,,Premium,S1,CH-02,482.75,,119.28,1.633,46.08,19.0,,0.9472,33.5,0
WAFER-01122,LOT-036,C,Day,Normal,Advanced,S1,CH-04,486.01,2.411,114.56,1.334,38.85,17.1,0.9755,0.9454,25.95,0
WAFER-01123,LOT-019,B,Night,High_Speed,Standard,S2,CH-03,490.62,2.308,113.2,1.542,40.08,27.5,0.925,0.9785,27.35,0
WAFER-01124,LOT-032,C,Night,Normal,Standard,S2,CH-02,468.99,,118.09,1.457,36.47,15.6,0.961,0.9824,32.67,0
WAFER-01125,LOT-023,B,Day,High_Speed,Advanced,S1,CH-02,478.05,,128.95,1.48,40.21,22.8,0.8976,0.9885,28.56,0
WAFER-01126,LOT-007,A,Night,Normal,Advanced,S3,CH-02,485.18,2.212,120.08,1.65,41.12,18.1,,0.9737,29.91,1
WAFER-01127,LOT-034,C,Night,High_Speed,Premium,S3,CH-03,477.15,2.631,125.37,1.435,36.83,26.8,,0.9559,23.65,0
WAFER-01128,LOT-015,C,Day,High_Speed,Standard,S2,CH-01,483.76,2.684,118.11,1.553,45.18,18.7,0.924,0.9644,24.46,0
WAFER-01129,LOT-010,B,Day,Normal,Advanced,S1,CH-02,471.15,2.562,119.19,1.434,33.74,19.5,0.9327,0.9728,31.92,0
WAFER-01130,LOT-011,C,Day,Normal,Standard,S1,CH-02,482.31,2.788,117.23,1.801,32.1,12.3,0.9319,0.9855,35.42,0
WAFER-01131,LOT-027,B,Night,Normal,Standard,S2,CH-01,471.02,2.128,138.18,1.381,47.49,16.4,0.9037,0.9734,31.13,0
WAFER-01132,LOT-031,B,Night,High_Speed,Advanced,S3,CH-03,471.67,2.539,123.1,1.551,26.79,27.4,0.8976,0.9608,28.9,1
WAFER-01133,LOT-033,B,Night,Normal,Standard,S1,CH-04,457.68,2.465,104.86,1.567,32.47,20.3,0.9621,0.9631,32.12,0
WAFER-01134,LOT-011,A,Day,Normal,Standard,S1,CH-02,457.27,2.817,124.56,1.62,29.27,21.0,0.8856,0.9855,112.08,1
WAFER-01135,LOT-007,A,Day,Normal,Advanced,S2,CH-01,476.75,2.557,115.89,1.539,45.38,21.0,0.9685,0.979,29.18,0
WAFER-01136,LOT-018,A,Day,High_Speed,Advanced,S1,CH-03,491.41,2.354,117.17,1.451,34.62,14.4,0.9589,0.9687,32.0,0
WAFER-01137,LOT-003,A,Night,Normal,Advanced,S2,CH-01,503.91,2.289,115.14,1.615,35.9,21.8,0.965,0.9521,35.08,0
WAFER-01138,LOT-014,A,Night,Normal,Standard,S1,CH-03,475.19,2.21,114.98,1.405,32.77,25.2,0.925,0.9734,28.44,0
WAFER-01139,LOT-023,C,Day,Normal,Advanced,S3,CH-01,458.03,2.587,110.62,1.549,35.58,16.1,0.9213,0.9857,31.37,0
WAFER-01140,LOT-040,B,Day,High_Speed,Standard,S1,CH-02,493.85,2.506,113.53,1.747,38.11,17.1,0.9646,0.9644,30.29,0
WAFER-01141,LOT-021,B,Day,Normal,Standard,S1,CH-01,478.05,2.818,131.4,1.622,37.55,24.3,0.9039,0.9976,33.5,0
WAFER-01142,LOT-008,A,Day,Normal,Premium,S3,CH-04,473.73,2.511,,1.598,37.31,12.9,0.9043,0.9549,32.82,0
WAFER-01143,LOT-036,B,Day,Normal,Advanced,S2,CH-01,467.83,2.253,123.46,1.664,42.96,21.8,0.9646,0.9478,26.97,0
WAFER-01144,LOT-039,B,Day,High_Speed,Premium,S1,CH-04,491.79,2.482,125.02,1.442,46.73,15.6,0.9218,0.9855,27.79,0
WAFER-01145,LOT-031,B,Night,,Advanced,S3,CH-02,483.43,2.322,115.81,1.66,38.31,16.5,0.9327,0.973,29.27,0
WAFER-01146,LOT-012,A,Night,Normal,Standard,S1,CH-03,491.8,2.403,122.37,1.611,36.46,17.2,0.8933,0.9565,36.21,1
WAFER-01147,LOT-008,A,Night,Normal,Standard,S1,CH-04,474.06,2.719,125.79,1.579,44.53,17.9,0.9205,0.9622,32.5,1
WAFER-01148,LOT-040,C,Day,Normal,Standard,S1,CH-02,484.77,,109.95,1.484,45.53,18.7,0.9503,0.9676,33.15,0
WAFER-01149,LOT-017,A,Day,High_Speed,Advanced,S1,CH-02,504.55,2.561,116.64,1.508,35.97,16.5,0.9225,0.9868,27.97,0
WAFER-01150,LOT-008,A,Night,Normal,Standard,S2,CH-03,473.05,,111.09,1.693,30.47,20.3,0.9365,0.9838,28.08,0
WAFER-01151,LOT-004,A,Night,Normal,Standard,,CH-03,461.47,2.576,124.93,1.539,45.82,26.1,0.9393,0.9812,27.81,0
WAFER-01152,LOT-028,C,Day,Normal,Advanced,S1,CH-04,468.43,2.308,138.55,1.436,28.26,19.9,0.9278,0.978,30.55,0
WAFER-01153,LOT-002,A,Night,High_Speed,Advanced,S1,CH-02,463.95,2.457,110.02,1.496,36.91,20.9,0.9203,0.9625,31.12,0
WAFER-01154,LOT-037,C,Day,Normal,Standard,S1,CH-03,481.95,2.443,133.05,1.28,39.9,24.8,0.953,0.961,36.41,0
WAFER-01155,LOT-015,A,Day,Normal,Advanced,S3,CH-04,481.93,2.381,127.69,1.591,35.39,9.8,0.9153,0.9714,32.52,0
WAFER-01156,LOT-004,B,Day,Normal,Advanced,S3,CH-02,477.57,2.164,123.14,1.506,44.03,16.6,0.9475,0.9669,30.14,1
WAFER-01157,LOT-038,C,Night,,Standard,S3,CH-03,474.45,2.632,126.7,1.511,44.94,15.4,0.9266,0.9517,23.63,0
WAFER-01158,LOT-040,A,Night,High_Speed,Premium,S3,CH-02,496.05,2.042,126.78,1.5,40.04,24.1,0.9377,0.9709,31.55,0
WAFER-01159,LOT-028,A,Day,,Standard,S2,CH-01,471.59,2.097,116.51,1.519,33.22,10.5,0.9596,0.9865,26.85,0
WAFER-01160,LOT-017,A,Day,Normal,Advanced,S1,CH-02,487.2,2.675,122.92,1.489,45.43,19.7,0.9706,0.9764,31.69,0
WAFER-01161,LOT-002,C,Night,Normal,Premium,S2,CH-04,463.22,2.951,123.88,1.395,38.45,25.3,0.9213,,27.18,1
WAFER-01162,LOT-010,C,Night,Normal,Advanced,S2,CH-02,483.25,2.231,126.16,1.544,39.86,27.4,0.9453,0.9839,34.52,0
WAFER-01163,LOT-007,A,Day,Normal,Advanced,S2,CH-03,499.15,,116.85,1.533,41.09,19.2,0.8922,0.9625,35.96,0
WAFER-01164,LOT-019,A,Day,Normal,Advanced,S1,CH-04,479.96,2.658,121.1,1.407,32.63,22.4,0.925,0.9577,32.9,1
WAFER-01165,LOT-039,C,Day,Normal,Premium,S2,CH-02,483.85,2.677,113.87,1.61,37.19,26.2,0.9763,0.9518,26.54,0
WAFER-01166,LOT-017,C,Night,Normal,Standard,S2,CH-01,455.71,2.662,116.55,1.346,39.58,23.8,0.9675,0.9752,28.12,0
WAFER-01167,LOT-020,B,Night,Normal,Advanced,S3,CH-04,492.9,2.44,111.33,1.59,36.91,24.1,0.9259,0.9621,28.63,1
WAFER-01168,LOT-003,C,Night,High_Speed,Advanced,S1,CH-03,487.27,2.422,116.11,1.726,40.47,20.7,0.9497,0.9754,27.87,1
WAFER-01169,LOT-021,A,Night,Normal,Standard,,CH-02,497.74,2.41,103.94,1.649,49.5,13.0,0.9323,0.977,24.58,0
WAFER-01170,LOT-016,C,Day,High_Speed,Premium,S1,CH-03,482.1,2.603,119.46,1.381,47.58,21.4,0.9453,,31.11,0
WAFER-01171,LOT-011,B,Night,High_Speed,Standard,S1,CH-04,489.47,2.324,130.85,1.653,39.4,23.6,0.938,0.9747,36.74,0
WAFER-01172,LOT-015,B,Day,Normal,Advanced,S2,CH-04,487.31,2.547,120.55,1.429,38.06,14.7,0.9409,0.947,31.3,0
WAFER-01173,LOT-021,C,Day,Normal,Advanced,S1,CH-01,486.67,2.367,119.15,1.598,40.99,19.1,0.9375,0.9896,32.66,0
WAFER-01174,LOT-017,B,Night,Normal,Advanced,S1,CH-03,498.29,2.428,122.05,1.583,42.25,18.0,0.9456,0.9616,33.97,0
WAFER-01175,LOT-025,A,Day,Normal,Standard,S3,CH-01,464.07,2.61,132.5,1.5,48.4,11.7,0.928,0.9579,33.62,0
WAFER-01176,LOT-006,A,Night,Normal,Standard,S1,CH-02,468.81,2.492,135.36,1.487,40.72,20.5,,0.9615,26.15,0
WAFER-01177,LOT-029,B,Day,Normal,Premium,S3,CH-03,477.05,2.385,109.69,1.529,38.14,18.9,0.8991,0.962,29.75,0
WAFER-01178,LOT-028,B,Day,Normal,Advanced,S2,CH-01,475.07,2.196,116.77,1.668,39.78,14.1,0.9475,0.9683,33.49,0
WAFER-01179,LOT-006,C,Night,High_Speed,Standard,S1,CH-03,489.97,2.6,116.65,1.375,38.47,25.6,0.9392,0.9717,26.38,0
WAFER-01180,LOT-035,C,Night,Normal,Premium,S1,CH-02,490.19,2.242,123.41,1.492,36.33,24.7,0.9445,0.9709,35.15,0
WAFER-01181,LOT-009,C,Day,Normal,Premium,S3,CH-02,472.71,2.679,118.68,1.468,36.38,22.3,0.9045,0.9654,29.04,1
WAFER-01182,LOT-037,C,Night,High_Speed,Standard,S2,CH-03,484.56,2.552,121.6,1.499,30.8,18.7,0.9399,0.9622,33.87,0
WAFER-01183,LOT-027,C,Day,Normal,Advanced,S3,CH-01,490.92,2.227,120.75,1.573,41.32,18.7,0.9211,,28.02,0
WAFER-01184,LOT-037,A,Night,High_Speed,Standard,S2,CH-01,476.19,2.224,110.03,1.676,31.78,16.3,0.9655,0.985,25.34,0
WAFER-01185,LOT-018,A,Night,Normal,Standard,S3,CH-01,490.91,2.28,110.95,1.546,45.71,19.3,0.9582,0.9589,33.42,1
WAFER-01186,LOT-013,A,Day,High_Speed,Premium,S3,CH-01,464.62,2.759,115.0,1.696,37.94,18.4,0.914,0.9895,28.03,0
WAFER-01187,LOT-011,C,Day,Normal,Advanced,S2,CH-01,481.21,2.503,112.94,1.659,29.42,13.6,0.9234,0.9581,32.03,0
WAFER-01188,LOT-024,B,Day,Normal,Standard,S1,CH-01,473.18,2.286,121.56,1.72,35.76,17.2,0.9324,0.9727,31.38,0
WAFER-01189,LOT-016,C,Day,Normal,Advanced,S2,CH-03,461.46,2.332,130.15,1.596,37.51,15.7,0.9518,0.97,25.53,0
WAFER-01190,LOT-016,C,Day,High_Speed,Advanced,S1,CH-01,483.85,2.562,,1.503,41.41,18.0,0.9194,0.9883,29.04,0
WAFER-01191,LOT-008,C,Day,,Advanced,S2,CH-02,472.63,2.231,118.05,1.511,40.63,21.5,0.9226,0.9718,31.56,0
WAFER-01192,LOT-017,B,Day,Normal,Standard,S1,CH-02,468.76,2.713,125.64,1.608,37.18,13.3,0.9486,0.9936,33.83,0
WAFER-01193,LOT-027,B,Day,High_Speed,Standard,S1,CH-03,482.96,2.612,129.56,1.57,36.56,16.1,0.8961,0.9879,29.22,0
WAFER-01194,LOT-038,C,Day,High_Speed,Advanced,S2,CH-03,490.45,2.611,,1.494,35.06,24.7,0.9582,0.9567,30.64,0
WAFER-01195,LOT-016,C,Day,Normal,Standard,,CH-04,477.48,2.132,106.05,1.577,32.11,23.2,0.9203,0.9552,27.52,0
WAFER-01196,LOT-022,C,Day,High_Speed,Standard,S2,CH-02,499.07,2.408,139.13,1.403,44.14,14.6,0.9569,0.9615,22.72,0
WAFER-01197,LOT-032,B,Day,Normal,Advanced,S2,CH-02,471.01,2.173,115.13,1.563,40.93,17.2,0.9649,0.9912,32.62,0
WAFER-01198,LOT-013,A,Day,Normal,Standard,S2,CH-01,463.32,2.222,117.82,1.591,38.38,12.8,0.9363,0.997,34.23,0
WAFER-01199,LOT-020,C,Day,Normal,Advanced,S3,CH-03,484.62,2.46,102.83,1.474,38.86,20.1,0.9461,0.9836,31.67,0
WAFER-01200,LOT-034,C,Night,Normal,Advanced,S2,CH-03,479.74,2.561,112.21,1.575,38.16,25.4,0.9198,0.9661,33.88,0
WAFER-01201,LOT-024,A,Day,High_Speed,Standard,S2,CH-01,485.0,2.76,133.08,1.635,36.06,17.4,0.9193,0.9609,29.77,0
WAFER-01202,LOT-022,B,Day,Normal,Standard,S1,CH-01,467.73,,121.54,1.522,38.78,29.2,0.9187,0.9753,27.64,0
WAFER-01203,LOT-026,C,Night,High_Speed,Advanced,S2,CH-02,485.88,,127.01,1.593,40.35,28.6,0.9656,0.9844,30.69,0
WAFER-01204,LOT-015,B,Day,Normal,Advanced,S1,CH-03,488.36,2.527,114.46,1.631,35.71,15.0,0.945,0.9581,30.55,0
WAFER-01205,LOT-004,A,Day,Normal,Standard,S2,CH-04,489.28,2.617,121.22,1.416,33.82,20.8,0.9142,0.9581,27.8,0
WAFER-01206,LOT-030,A,Day,Normal,Premium,S2,CH-04,465.12,2.527,109.23,1.488,26.75,15.9,0.9469,0.9519,32.91,0
WAFER-01207,LOT-023,C,Night,Normal,Advanced,S1,CH-04,491.71,2.494,122.14,1.294,31.01,20.7,0.9414,,31.81,0
WAFER-01208,LOT-020,C,Night,High_Speed,Premium,S2,CH-02,499.81,2.457,113.32,1.553,35.71,19.0,0.908,0.98,32.32,0
WAFER-01209,LOT-013,B,Night,Normal,Advanced,S1,CH-04,479.75,2.334,108.11,1.601,34.58,15.3,0.8969,0.9783,29.49,0
WAFER-01210,LOT-025,B,Night,High_Speed,Advanced,S2,CH-02,481.64,2.453,118.07,1.775,43.61,24.9,0.9404,0.9456,33.71,1
WAFER-01211,LOT-007,A,Day,Normal,Advanced,S1,CH-01,501.95,2.3,114.8,1.598,42.95,19.3,,0.9645,29.93,0
WAFER-01212,LOT-021,A,Night,High_Speed,Premium,S1,CH-04,477.2,2.635,124.95,1.483,42.22,27.0,0.9064,0.954,37.6,1
WAFER-01213,LOT-023,B,Night,Normal,Standard,S1,CH-01,489.7,2.365,115.55,1.55,36.79,66.1,0.99,0.9704,29.12,0
WAFER-01214,LOT-002,A,Night,Normal,Advanced,,CH-04,484.87,2.824,113.12,1.584,,18.6,0.9379,,37.58,1
WAFER-01215,LOT-004,A,Night,,Advanced,S1,CH-04,483.23,2.093,114.45,1.587,34.13,24.5,0.892,0.9676,31.4,1
WAFER-01216,LOT-026,A,Day,Normal,Standard,S1,CH-03,480.5,2.258,113.7,1.383,41.52,14.8,0.9227,0.9895,33.0,0
WAFER-01217,LOT-001,A,Day,Normal,Advanced,S1,CH-03,485.58,2.331,114.84,1.552,40.75,11.5,0.9215,0.9745,25.95,0
WAFER-01218,LOT-022,B,Night,Normal,Standard,S1,CH-03,493.73,2.631,121.2,1.693,45.2,18.6,0.9478,0.9808,26.48,0
WAFER-01219,LOT-039,B,Day,Normal,Standard,S2,CH-04,483.34,2.386,,1.531,34.38,14.5,0.9537,0.968,27.95,0
WAFER-01220,LOT-012,C,Night,Normal,Premium,S2,CH-04,479.37,2.499,121.53,1.744,38.54,22.1,0.9393,0.9739,31.92,0
WAFER-01221,LOT-012,C,Night,High_Speed,Premium,S2,CH-04,498.97,2.323,125.22,1.46,39.19,23.5,0.9474,0.9704,28.63,0
WAFER-01222,LOT-035,A,Day,High_Speed,Standard,S3,CH-04,503.68,2.488,115.36,1.514,40.45,11.2,0.9518,0.9505,29.96,0
WAFER-01223,LOT-040,A,Day,Normal,Standard,S3,CH-04,481.23,2.36,114.45,1.532,42.23,14.9,0.9202,0.9742,29.68,0
WAFER-01224,LOT-005,A,Night,Normal,Standard,S1,CH-02,481.94,2.546,119.93,1.493,38.51,25.0,0.9195,0.9597,29.64,0
WAFER-01225,LOT-017,A,Night,Normal,Advanced,S2,CH-02,470.33,3.347,119.95,1.478,41.36,19.4,0.9575,0.9932,28.53,0
WAFER-01226,LOT-004,A,Day,High_Speed,Standard,S1,CH-01,471.91,2.709,122.01,1.535,43.65,14.4,0.9648,0.9712,25.7,0
WAFER-01227,LOT-002,C,Day,High_Speed,Standard,S1,CH-03,475.68,2.389,116.39,1.63,34.44,16.9,0.8832,0.9628,25.34,1
WAFER-01228,LOT-012,A,Day,Normal,Standard,S1,CH-01,479.91,2.47,124.46,1.434,41.01,18.6,0.9595,0.9674,28.13,0
WAFER-01229,LOT-013,A,Day,Normal,Premium,S1,CH-01,470.02,2.906,118.85,1.528,38.74,14.6,0.9511,0.9801,33.82,0
WAFER-01230,LOT-013,A,Day,Normal,Advanced,S1,CH-04,470.07,2.69,114.16,1.623,44.1,13.6,0.99,1.0,29.37,0
WAFER-01231,LOT-031,B,Night,Normal,Standard,S1,CH-03,490.48,2.336,108.68,1.637,23.65,20.9,0.9431,0.9598,29.22,0
WAFER-01232,LOT-007,C,Night,Normal,Standard,S1,CH-01,485.62,2.628,118.31,1.666,38.35,26.1,0.9564,0.9658,30.99,0
WAFER-01233,LOT-018,B,Night,Normal,Standard,S1,CH-01,482.22,2.712,121.17,1.424,40.83,18.1,0.966,0.9715,29.74,0
WAFER-01234,LOT-004,C,Night,Normal,Standard,S1,CH-01,494.59,2.224,120.68,1.474,40.14,20.3,0.9453,0.9732,28.33,0
WAFER-01235,LOT-025,A,Day,Normal,Standard,S3,CH-04,471.81,2.695,122.12,1.43,41.19,13.9,0.9741,,32.76,1
WAFER-01236,LOT-025,B,Day,Normal,Standard,S1,CH-01,475.77,2.52,122.23,1.505,41.41,21.9,0.9623,0.9891,36.14,0
WAFER-01237,LOT-027,C,Day,Normal,Premium,S1,CH-03,481.58,,127.52,1.443,33.33,16.1,0.9422,0.9732,28.57,0
WAFER-01238,LOT-020,A,Night,Normal,Standard,S3,CH-01,491.26,2.425,111.32,1.563,,18.6,0.9017,0.9699,32.35,1
WAFER-01239,LOT-025,B,Day,Normal,Standard,S1,CH-01,475.47,2.485,119.52,1.61,39.17,13.8,0.9625,0.9705,31.09,0
WAFER-01240,LOT-020,C,Night,High_Speed,Advanced,S3,CH-02,491.94,2.74,109.06,1.786,41.74,22.1,0.9455,0.9664,25.45,0
WAFER-01241,LOT-005,A,Day,Normal,Standard,S1,CH-02,478.15,2.214,109.47,1.588,26.86,13.2,0.9515,0.9514,32.3,0
WAFER-01242,LOT-003,C,Day,High_Speed,Standard,S2,CH-03,486.42,2.412,129.2,1.773,32.61,19.8,0.9446,0.972,33.7,0
WAFER-01243,LOT-040,A,Night,High_Speed,Premium,S2,CH-03,484.78,2.327,115.05,1.497,48.62,22.5,0.9039,0.9724,27.23,0
WAFER-01244,LOT-002,B,Day,Normal,Standard,,CH-01,466.9,2.677,129.65,1.452,44.9,18.2,0.932,0.9747,28.06,0
WAFER-01245,LOT-030,C,Night,High_Speed,Standard,S2,CH-03,506.34,2.495,123.26,1.601,40.5,13.4,,0.9665,22.29,0
WAFER-01246,LOT-031,B,Day,Normal,Standard,S2,CH-04,476.6,2.434,122.64,1.599,37.62,18.1,0.99,0.984,29.01,0
WAFER-01247,LOT-005,B,Day,Normal,Advanced,S2,CH-02,486.33,2.272,124.44,1.563,26.61,19.2,0.9184,0.9764,31.7,0
WAFER-01248,LOT-015,A,Night,Normal,Standard,S2,CH-03,495.82,,,1.614,39.01,15.8,0.8802,0.9699,27.42,0
WAFER-01249,LOT-019,B,Day,Normal,Premium,S1,CH-03,485.54,2.555,118.31,1.55,42.69,14.7,,0.9634,30.28,0
WAFER-01250,LOT-004,B,Day,Normal,Advanced,S2,CH-03,476.2,2.746,126.66,1.736,40.2,13.4,0.9322,0.9794,31.52,0
WAFER-01251,LOT-008,B,Day,Normal,Advanced,S2,CH-01,485.4,2.438,,1.452,33.97,20.0,0.9294,0.9766,29.68,0
WAFER-01252,LOT-034,A,Day,Normal,Premium,,CH-01,464.25,2.186,117.45,1.667,37.68,20.6,0.9266,0.9793,30.35,0
WAFER-01253,LOT-029,A,Night,High_Speed,Standard,S2,CH-02,478.82,2.681,121.8,1.55,,22.0,0.9404,0.9626,35.21,0
WAFER-01254,LOT-024,B,Day,Normal,Advanced,S1,CH-03,479.74,,112.15,1.522,44.26,20.8,0.9,0.9773,35.38,0
WAFER-01255,LOT-034,C,Day,Normal,Premium,S2,CH-01,481.19,2.37,125.72,1.549,31.93,8.8,0.9359,0.9535,29.1,0
WAFER-01256,LOT-022,C,Night,High_Speed,Advanced,S1,CH-02,486.87,2.36,120.18,1.466,31.61,30.8,0.9358,0.9599,31.62,0
